puma_id,state,internet,mean_income,median_income,pumaname
4203603,42,0.7845997,76922.31,64100,York County (South)
4203701,42,0.7664546,69241.49,57500,Adams & Franklin (Southeast) Counties
4203702,42,0.7141925,69833.05,60000,Franklin County (Outside Washington Township & Waynesboro Borough)
4203800,42,0.6747625,54533.77,43000,"Somerset, Bedford & Fulton Counties"
4203900,42,0.5877809,50645.64,41000,Fayette County
4204001,42,0.7534069,75373.35,56000,Washington County (North)--Washington City
4204002,42,0.6989794,54715.26,43800,Washington (South) & Greene Counties
4400101,44,0.7890754,71241.5,55000,Northwest Rhode Island--Providence County (West & Central)--Woonsocket City
4400102,44,0.7363054,60571.7,46800,Northeast Rhode Island--Providence County--Pawtucket & Central Falls Cities
4400103,44,0.6841871,60347.73,34000,Providence City
4400104,44,0.7502805,69187.35,55500,Providence County (Southeast)--Cranston & East Providence Cities
4400201,44,0.8022588,83139.53,64000,Central Rhode Island--Kent County--Warwick City
4400300,44,0.8270708,99918.68,72000,Southeast Rhode Island--Newport & Bristol Counties--Newport City
4400400,44,0.8346297,94361.16,70000,South Rhode Island--Washington County
4500101,45,0.6216183,56586.82,40450,Pickens & Oconee Counties--Easley & Clemson Cities
4500102,45,0.7142348,65833.7,50000,Greenville County (North)--Greer City (North & West) & Taylors (Central & East)
4500103,45,0.6788567,63913.91,45000,Greenville County (North Central & Outside Greenville City)--Wade Hampton & Berea
4500104,45,0.7072527,64116.88,43400,Greenville County (Central)--Greenville & Mauldin Cities
4500105,45,0.7007084,57880.95,44600,"Greenville (South) & Laurens Counties--Simpsonville, Laurens & Clinton Cities"
4500200,45,0.6615081,54646.58,40000,Anderson County--Anderson City
4500301,45,0.6874352,50604.14,36200,Spartanburg County (Central)--Spartanburg City
4500302,45,0.7059119,59134.41,47720,Spartanburg County (Outside Spartanburg City)--Greer City (East)
4500400,45,0.5134901,48997.43,36200,"Cherokee, Newberry, Chester & Union Counties"
4500501,45,0.6890891,74159.32,60000,York County (West & Outside Rock Hill City)
4500502,45,0.6464019,68161.66,50000,York County (East)--Rock Hill City & Fort Mill Town
4500601,45,0.7077651,65265.54,51200,Lexington (South & West) & Saluda Counties--Lexington Town & Red Bank
4500602,45,0.734784,70955.65,54000,"Lexington County (North & East)--West Columbia, Cayce Cities, Irmo Town & Seven Oaks"
4500603,45,0.7347323,67040.01,57200,Richland (North) & Fairfield Counties--Forest Acres City & Dentsville
4500604,45,0.7075154,55326.23,36000,Richland County (Central)--Columbia City
4500605,45,0.6160968,52185.88,43000,"Kershaw, Richland (South) & Calhoun Counties"
4500700,45,0.5878153,50578.2,37200,"Lancaster, Chesterfield & Marlboro Counties"
4500800,45,0.5992324,46160,35460,"Sumter, Clarendon, Williamsburg & Lee Counties--Sumter City"
4500900,45,0.625137,53259.38,39200,Florence & Darlington Counties--Florence City
4501000,45,0.5772962,49729.62,33300,"Georgetown, Marion & Dillon Counties"
4501101,45,0.7350046,48727.96,41700,Horry County (West & North)--Conway City & Red Hill
4501102,45,0.7749688,58947.88,44800,"Horry County (Southeast)--Myrtle Beach, North Myrtle Beach Cities & Socastee (East)"
4501201,45,0.7239719,61895.59,50000,Dorchester (North & West) & Berkeley (Southwest) Counties--Summerville Town & Ladson
4501202,45,0.7382976,79333.76,52000,Charleston (South & West) & Berkeley (South) Counties--Charleston City
4501203,45,0.7815708,86448.74,65000,Charleston (Northeast) & Berkeley (North & East) Counties--Mount Pleasant Town
4501204,45,0.7217554,59136.13,46000,"Charleston, Berkeley & Dorchester Counties--North Charleston City"
4501300,45,0.5381677,43402.6,31200,"Orangeburg, Colleton, Barnwell, Hampton, Bamberg & Allendale Counties"
4501400,45,0.7678562,73720.23,51000,"Beaufort & Jasper Counties--Hilton Head Island, Bluffton Towns & Beaufort City"
4501500,45,0.703353,59302.11,44000,Aiken & Edgefield Counties--Aiken & North Augusta Cities
4501600,45,0.6090088,47209.73,33700,"Greenwood, Abbeville & McCormick Counties"
4600100,46,0.7931393,61052.23,44020,West South Dakota--Rapid City
4600200,46,0.5562182,50828.7,36700,Lakota Region
4600300,46,0.6958978,64108.79,45000,Northeast South Dakota
4600400,46,0.7249247,60881.23,50090,Jackrabbit Region
4600500,46,0.7877694,75717.8,59000,Southeast South Dakota (Outside Sioux Falls City)
4600600,46,0.7831582,62189.69,50000,Sioux Falls City
4700100,47,0.6458374,51280.46,40100,"Northwest Tennessee--Gibson, Dyer, Obion, Crockett & Lake Counties"
4700200,47,0.6336133,48635.99,36000,"Land Between the Lakes--Weakley, Henry, Carroll, Humphreys, Benton & Houston Counties"
4700300,47,0.7647885,60515.8,51500,Montgomery & Stewart Counties--Clarksville City
4700400,47,0.6748797,57403.37,45000,"Robertson, Dickson, Cheatham & Hickman Counties"
4700500,47,0.7687664,74635.82,55000,Sumner County--Hendersonville City
4700600,47,0.6107406,49945.81,35600,"Warren, Macon, Smith, DeKalb, Cannon & Trousdale Counties"
4700700,47,0.5469083,48945.76,32500,"Putnam, Overton, Jackson, Clay & Pickett Counties"
4700800,47,0.6250687,48073.8,34000,"Cumberland, White, Fentress & Van Buren Counties"
4700900,47,0.5230891,40455.15,29200,"Campbell, Claiborne, Scott, Morgan & Hancock Counties"
4701000,47,0.5595008,46382.91,33104,Hawkins & Sullivan (Northwest) Counties--Kingsport City
4701100,47,0.7056714,60503.17,45800,Sullivan County (Southeast)--Bristol City
4701200,47,0.5923983,43911.3,32500,"Greene, Carter, Unicoi & Johnson Counties"
4701300,47,0.7077403,56274.29,41000,Washington County--Johnson City
4701400,47,0.5842101,45798.01,34900,"Hamblen, Cocke & Grainger Counties"
4701500,47,0.6280784,51702.42,39570,Sevier & Jefferson Counties
4701601,47,0.6029834,53656.82,39600,"Anderson, Union & Knox (North) Counties--Oak Ridge (East) & Clinton Cities"
4701602,47,0.7292473,58251.12,50400,Knox County (East)
4701603,47,0.6963687,49456.02,33800,Knoxville City
4701604,47,0.8406584,103356.9,71900,Knox County (West)--Farragut Town
4701700,47,0.6818127,61265.84,43200,Blount County
4701800,47,0.6816495,58882.79,43000,"Roane, Loudon & Monroe Counties--Oak Ridge City (West)"
4701900,47,0.6422977,53200.66,43700,"Bradley, McMinn & Polk Counties--Cleveland City"
4702001,47,0.6003868,47846.05,35000,Chattanooga City (South & Central)
4702002,47,0.7766452,66357.48,49000,Hamilton County (South)--Chattanooga (North) & Red Bank Cities
4702003,47,0.8270251,85909.09,66300,Hamilton County (North)--Soddy-Daisy City
4702100,47,0.5780824,50498.62,37000,"Rhea, Marion, Sequatchie, Grundy, Bledsoe & Meigs Counties"
4702200,47,0.6192,53568.5,39900,"Coffee, Franklin, Lincoln & Moore Counties"
4702300,47,0.7730615,72648.41,57800,Wilson County--Lebanon & Mount Juliet Cities
4702401,47,0.8377712,75060.12,67500,Rutherford County (North)--Smyrna Town & La Vergne City
4702402,47,0.7074063,65985.22,55500,Rutherford County (South)--Murfreesboro City
4702501,47,0.7665398,58572.04,46600,Nashville-Davidson (East)
4702502,47,0.6322044,48896.45,37001,Nashville-Davidson (North)
4702503,47,0.6258425,50533.4,38800,Nashville-Davidson (Central)
4702504,47,0.7408319,60790.97,42900,Nashville-Davidson (Southeast)
4702505,47,0.844026,108005.7,70000,Nashville-Davidson (Southwest)
4702600,47,0.8731772,120406.7,88400,Williamson County--Franklin & Brentwood Cities
4702700,47,0.696851,54019.96,42900,"Maury, Bedford & Marshall Counties"
4702800,47,0.6089761,48298.72,38600,"Lawrence, Giles, Wayne, Lewis & Perry Counties"
4702900,47,0.5664594,47801.27,35200,"Henderson, Hardeman, McNairy, Hardin, Haywood & Decatur Counties"
4703000,47,0.6235831,58159.93,38400,Madison & Chester Counties--Jackson City
4703100,47,0.6387674,68759.77,49900,"Tipton, Fayette & Lauderdale Counties"
4703201,47,0.4958583,41936.49,25100,Memphis City (Central Riverside)
4703202,47,0.6218275,66069.38,40000,Memphis City (Central Midtown)
4703203,47,0.5396785,42072.79,35800,Memphis (North) & Bartlett (Southwest) Cities
4703204,47,0.7365872,86924.73,70000,Shelby County (North)--Bartlett (North & East) & Millington Cities
4703205,47,0.8445844,80062.25,61000,"Memphis (East), Lakeland Cities & Arlington Town (South)"
4703206,47,0.879968,107621.2,80700,Shelby County (Southeast)--Collierville Town & Germantown City
4703207,47,0.6200815,67032.52,40000,Memphis City (Southeast)
4703208,47,0.5645469,41155.43,32000,Memphis City (Southwest)
4800100,48,0.6313114,60946.77,47000,Panhandle Regional Planning Commission (Outside Potter & Randall Counties)
4800200,48,0.6241695,58548.09,37000,Panhandle Regional Planning Commission--Potter County--Amarillo City (North)
4800300,48,0.7773539,79729.55,62500,Panhandle Regional Planning Commission--Randall County--Amarillo City (South)
4800400,48,0.6582196,59528.75,43300,South Plains Association of Governments (Outside Lubbock County)
4800501,48,0.6824184,53606.32,34300,South Plains Association of Governments--Lubbock County--Lubbock City (Central)
4800502,48,0.7386579,72878.23,54000,South Plains Association of Governments--Lubbock County--Lubbock City (Outer)
4800600,48,0.6316628,60674.34,44800,North Texas Regional Planning Commission (Outside Wichita County) & Wise County
4800700,48,0.7315345,57482.82,42100,North Texas Regional Planning Commission--Wichita County--Wichita Falls City
4800800,48,0.682631,60557.47,46000,"Texoma COG--Grayson, Cooke & Fannin Counties"
4800900,48,0.758656,82818.8,65400,"Hunt & Rockwall Counties--Rockwall, Greenville & Dallas (Far Northeast) Cities"
4801000,48,0.6328215,51357.27,38000,Ark-Tex COG (West)
4801100,48,0.5765283,61976.86,40000,Ark-Tex COG (East)--Bowie & Cass Counties
4801200,48,0.6606963,55677.05,40000,"East Texas COG (Northeast)--Harrison, Upshur & Marion Counties"
4801300,48,0.6319504,55265.74,42700,"East Texas COG (Northwest)--Van Zandt, Wood, Camp & Rains Counties"
4801400,48,0.7011178,73192.43,69000,Kaufman County
4801501,48,0.7104607,66300.4,55500,East Texas COG (Central)--Smith County (Outside Tyler City)
4801502,48,0.7546347,65447.06,43700,East Texas COG (Central)--Smith County (West)--Tyler City
4801600,48,0.6741087,60682.14,44060,East Texas COG (Central)--Gregg County--Longview City
4801700,48,0.6163523,62152.86,42200,"East Texas COG (Southeast)--Rusk, Cherokee & Panola Counties"
4801800,48,0.552402,55766.92,40000,East Texas COG (Southwest)--Henderson & Anderson Counties
4801901,48,0.8748614,96038.36,64000,"Collin County (Southwest)--Dallas (North), Plano (South) & Richardson (North) Cities"
4801902,48,0.9134237,117890,95000,Collin County (Southwest)--Plano City (West)
4801903,48,0.8875496,77751.76,64000,Collin County (Southwest)--Plano City (Central)
4801904,48,0.9563046,115824.2,97000,"Collin County (South Central)--Allen, Murphy, Plano (East) & Parker Cities"
4801905,48,0.8343644,97466.41,80000,Collin County (Central)--McKinney City
4801906,48,0.9145017,112844.2,91000,Collin County (Northwest)--Frisco City (East) & Prosper Town
4801907,48,0.804673,86417.45,70000,Collin County (East)
4802001,48,0.8248314,88279.59,65000,Denton County (Far Southeast)--Carrollton (North) & Dallas (North) Cities
4802002,48,0.8932042,67934.52,58500,Denton County (Southeast)--Lewisville City
4802003,48,0.9597945,139095.4,115000,Denton County (South Central)--Flower Mound Town & Highland Village City
4802004,48,0.9483441,115007,97000,"Denton County (East Central)--Frisco (West), The Colony & Little Elm Cities"
4802005,48,0.8299136,66295.86,48800,Denton County (Central)--Denton (Central) & Corinth Cities
4802006,48,0.8163049,88464.3,75000,Denton County (North & West)--Denton City (Outer)
4802101,48,0.778191,75769.76,60000,Ellis County
4802102,48,0.7439552,68996.72,57000,Johnson County
4802200,48,0.7003648,63910.63,50140,"North Central Texas COG (West)--Hood, Erath, Palo Pinto & Somervell Counties"
4802301,48,0.8649434,76000.95,61300,Dallas County (Northeast)--Rowlett & Garland (Northeast) Cities
4802302,48,0.7503752,48590.31,36500,Dallas County (Northeast)--Garland City (South)
4802303,48,0.7722049,63556.81,50000,Dallas County (East)--Mesquite City (Central & Southeast)
4802304,48,0.529382,41596.48,32000,Dallas County (Southeast)--Dallas City (Southeast)
4802305,48,0.6020589,47546.75,35000,Dallas (East) & Mesquite (West) Cities--South of I-30 & West of I-635
4802306,48,0.7349566,74587.97,45000,Dallas (Northeast) & Mesquite (North) Cities--North of I-30 & West of I-635
4802307,48,0.6172218,61526.85,35300,Dallas City (Northeast)--East of US-75
4802308,48,0.8632341,68658.34,50000,Dallas County (Northeast)--Garland (Northwest) & Richardson (East) Cities
4802309,48,0.7959391,84721.84,59450,Dallas (Far North) & Richardson (Southwest) Cities
4802310,48,0.7672707,72310.84,50000,"Dallas (Far North), Carrollton (Southeast) Cities & Addison Town--North of I-635"
4802311,48,0.7446307,127178.4,61000,Dallas City (North)--South of I-635 & West of US-75
4802312,48,0.7926589,142974.1,68200,"Dallas (West Central), University Park Cities & Highland Park Town"
4802313,48,0.816128,91430.44,60000,Dallas City (Downtown)--North of I-30
4802314,48,0.4568633,35500.09,27000,Dallas City (East Central)--South of I-30 & East of I-35E
4802315,48,0.5548726,49709.67,34000,Dallas City (West Central)--East of Loop TX-12 & West of I-35E
4802316,48,0.5752723,44024.34,32100,Dallas City (South Central)--North of I-20 & West of I-35E
4802317,48,0.7894386,61469.75,50000,Dallas County (South)--DeSoto & Lancaster Cities
4802318,48,0.7606854,76396.15,60000,Dallas County (Southwest)--Cedar Hill & Duncanville Cities
4802319,48,0.7269464,61604.21,50000,Dallas County (West)--Grand Prairie (Central) & Dallas (Southwest) Cities
4802320,48,0.6213687,51513.08,37000,Dallas County (West)--Irving (South) & Grand Prairie (North) Cities
4802321,48,0.7599212,64017.79,47000,Dallas County (Northwest)--Irving (Central) & Dallas (Northwest) Cities
4802322,48,0.8966514,111478.6,78000,"Dallas County (Northwest)--Irving (North), Coppell & Carrollton (Southwest) Cities"
4802400,48,0.760908,77708.14,59200,Parker County
4802501,48,0.9060271,147735.3,97980,"Tarrant County (Northeast)--Grapevine, Southlake & Colleyville Cities"
4802502,48,0.7879773,61713.41,48000,Tarrant County (East)--Euless (South & West) & Arlington (North) Cities
4802503,48,0.5967341,43881.55,36900,Tarrant County (East)--Arlington (East) & Grand Prairie (West Central) Cities
4802504,48,0.8743336,84172.38,77000,Tarrant County (Southeast)--Arlington (Southeast) & Grand Prairie (Southwest) Cities
4802505,48,0.9189736,103565.9,92700,Tarrant County (Southeast)--Mansfield (North) & Arlington (Southwest) Cities
4802506,48,0.7238095,68018.88,59700,Tarrant County (South Central)--Fort Worth City (Southeast)--South of I-20
4802507,48,0.7912292,67647.1,48000,Tarrant County (East)--Arlington City (West)--South of I-30 & East of Loop I-820
4802508,48,0.5032396,39290.55,30000,"Fort Worth City (East Central)--South of I-30, East of I-35W & Inside Loop I-820"
4802509,48,0.7922144,60054.34,46800,Fort Worth (Northeast) & Hurst (South) Cities--North of I-30
4802510,48,0.8739261,102325.2,78050,Tarrant County (North)--North Richland Hills (North) & Keller Cities
4802511,48,0.9251175,108111.1,88000,Fort Worth City (North)--East of I-35W & West of US-377
4802512,48,0.7056612,55053.7,41000,Fort Worth City (North Central) & Haltom City (North)--Inside Loop I-820
4802513,48,0.7380202,72217.34,45700,Fort Worth City (South Central) & Edgecliff Village Town
4802514,48,0.7460675,71969.7,51000,Tarrant County (Southwest)--Fort Worth (Southwest) & Benbrook Cities
4802515,48,0.7551688,80917.58,57000,Tarrant County (West)--Fort Worth City (West)
4802516,48,0.8168823,89863.63,82100,Tarrant County (Northwest)--Fort Worth (Northwest) & Saginaw Cities
4802600,48,0.6069564,52500.54,40000,West Central Texas COG (Outside Taylor County)
4802700,48,0.6636996,56956.63,44510,West Central Texas COG--Taylor County--Abilene City
4802800,48,0.6067699,64066.24,45200,Concho Valley COG & Permian Basin Regional Planning Commission (East)
4802900,48,0.715995,62424.39,46000,Concho Valley COG--Tom Green County--San Angelo City
4803000,48,0.7833973,97295.01,73000,Permian Basin Regional Planning Commission (Central)--Midland County--Midland City
4803100,48,0.7599785,77442.49,55000,Permian Basin Regional Planning Commission (Central)--Ector County--Odessa City
4803200,48,0.5580947,64378.58,45000,Rio Grande COG & Permian Basin Regional Planning Commission (West)
4803301,48,0.6825949,46869.73,38000,El Paso County (Outside El Paso City)--Socorro & Horizon Cities
4803302,48,0.7858247,62020.82,50700,El Paso City (East)
4803303,48,0.4973283,40877.15,30000,El Paso City (Southeast)
4803304,48,0.4727548,38774.3,25000,El Paso City (Central)
4803305,48,0.707284,50371.06,43800,El Paso City (North)
4803306,48,0.7516855,82455.15,55000,El Paso City (Northwest)
4803400,48,0.6964214,68712.73,47800,"Central Texas COG (West), Burnet & Llano Counties"
4803501,48,0.7113342,58895.22,50000,Central Texas COG--Bell County (West)--Killeen & Harker Heights Cities
4803502,48,0.7395263,70140.06,52200,"Central Texas COG--Bell County (North, East & South)--Temple & Belton Cities"
4803601,48,0.6353357,58974.07,45500,Brazos Valley COG (Outside Brazos County) & Milam County
4803602,48,0.6773272,58036.35,36200,Brazos Valley COG--Brazos County--College Station & Bryan Cities
4803700,48,0.5553427,49859.62,36100,Heart of Texas COG (Outside McLennan County) & Navarro County
4803801,48,0.5577961,41749.89,26600,Heart of Texas COG--McLennan County--Waco City (Central)
4803802,48,0.703859,68191.19,55500,"Heart of Texas COG--McLennan County--Waco (Outer), Hewitt & Robinson Cities"
4803900,48,0.6217754,50249.85,37200,Deep East Texas COG (West) & Walker County
4804000,48,0.6551998,56763.38,43000,Deep East Texas COG (Central)--Angelina & Nacogdoches Counties
4804100,48,0.5664709,55420.89,39000,Deep East Texas COG (East)
4804200,48,0.7063474,65614.98,50000,Orange & Hardin Counties
4804301,48,0.6453191,58115.64,40800,Jefferson County (North Central)--Beaumont City
4804302,48,0.6659768,60176.93,43800,Jefferson County (Outside Beaumont City)--Port Arthur City
4804400,48,0.7152439,60832.05,47400,Houston-Galveston Area Council--Liberty & Chambers Counties
4804501,48,0.7325519,63996.79,48010,Houston-Galveston Area Council--Montgomery County (Northeast)--Conroe City (East)
4804502,48,0.8234911,94704.52,75000,Houston-Galveston Area Council--Montgomery County (West)--Conroe City (West)
4804503,48,0.8733158,135332.6,105000,Houston-Galveston Area Council--Montgomery County (South)--The Woodlands (North)
4804504,48,0.816878,93777.33,74700,Houston-Galveston Area Council--Montgomery County (Southeast)
4804601,48,0.6771442,84962.49,51500,Houston City (North Central)--North of I-10 & Inside Loop I-610
4804602,48,0.6420324,54254.67,36900,Houston City (East Central)--East of I-45 & Inside Loop I-610
4804603,48,0.7508721,86045.43,48000,"Houston City (South Central)--South of US-59, West of I-45 & Inside Loop I-610"
4804604,48,0.8905619,146214.7,95000,Houston City (West Central)--South of I-10 & Inside Loop I-610
4804605,48,0.657775,48014.05,39500,Harris County (Southeast)--Pasadena City (North & Central)--Inside Beltway TX-8
4804606,48,0.6275181,47978.05,37000,"Houston (East), Galena Park, Jacinto Cities & Cloverleaf"
4804607,48,0.594514,52186.17,36000,Houston City (Northeast)--Between Loop I-610 & Beltway TX-8
4804608,48,0.4648181,34236.64,27500,Houston City (North) & Aldine--Between Loop I-610 & Beltway TX-8
4804609,48,0.5729334,55860.86,36400,Houston City (North)--South of Aldine & Inside Beltway TX-8
4804610,48,0.6345465,49145.32,40400,Houston City (North)--West of Aldine & Inside Beltway TX-8
4804611,48,0.696893,60906.98,44300,Houston City (Northwest)--Between Loop I-610 & Beltway TX-8
4804612,48,0.7304168,77213.06,52000,Houston (West) & Spring Valley Village Cities--Between Loop I-610 & Beltway TX-8
4804613,48,0.8414187,121110.8,65000,Houston (West) & Hunters Creek Village Cities--Between Loop I-610 & Beltway TX-8
4804614,48,0.5689201,51836.03,32030,"Houston City (West)--Westpark Tollway, Between Loop I-610 & Beltway TX-8"
4804615,48,0.6321241,60295.8,37600,Houston (Southwest) & Bellaire (Southeast) Cities--Between Loop I-610 & Beltway TX-8
4804616,48,0.7036428,69929.84,43000,Houston City (Southwest)--Between Loop I-610 & Beltway TX-8
4804617,48,0.6587446,47804.65,40000,Houston City (South)--Between Loop I-610 & Beltway TX-8
4804618,48,0.4836095,43317.79,32400,Houston City (Southeast)--West of Pasadena City & Outside Loop I-610
4804619,48,0.6670621,53275.58,40200,Houston (Southeast) & South Houston Cities--Inside Beltway TX-8
4804620,48,0.7949564,77386.77,68000,Houston (Southeast) & Webster Cities
4804621,48,0.8640218,104654.8,75800,"Houston (Southeast), Pasadena (Southeast), La Porte (South) & Seabrook (East) Cities"
4804622,48,0.8185714,75143.09,64710,"Harris County (East)--Deer Park, La Porte (North) Cities & Channelview"
4804623,48,0.667836,62248.45,47440,Harris County (East)--Baytown City
4804624,48,0.8635123,113303.1,90300,Harris County (Northeast)--Houston City (Far Northeast)
4804625,48,0.8110859,79643.01,64000,"Harris County (North)--Houston (North), Humble Cities & Atascocita"
4804626,48,0.5905809,48875.25,39700,"Harris County (North)--Houston City (North)--I-45, Between Beltway TX-8 & FM-1960"
4804627,48,0.7981845,81054.47,60000,Harris County (Far North)--Spring
4804628,48,0.7803824,73894.38,52800,Harris County (Northwest)--Jersey Village City--Between Beltway TX-8 & FM-1960
4804629,48,0.8551213,92291.41,64000,"Harris County (North)--North of FM-1960, West of I-45 & East of TX-249"
4804630,48,0.8295397,96202.94,80000,Harris County (Far North)--Tomball City & The Woodlands (Southwest)
4804631,48,0.8609973,108217.6,82100,Harris County (Northwest)--North of US-290 & North of FM-1960
4804632,48,0.8507053,100569.3,82700,Harris County (Far Northwest)--Katy City (Northeast)
4804633,48,0.8754009,85104.14,63000,Harris County (Northwest)--South of US-290 & West of TX-6
4804634,48,0.8437915,76319.28,65000,Harris County (West)--Houston City (West)--North of US-90 & West of TX-6
4804635,48,0.8724999,91964.02,67570,Houston City (West)--South of I-10 & West of TX-6
4804636,48,0.8675327,100665.4,68000,Houston City (West)--East of TX-6 & West of Beltway TX-8
4804637,48,0.8225867,68111.48,50000,"Houston City (West)--Westpark Tollway, West of Beltway TX-8"
4804638,48,0.7252156,53801.33,37300,Houston City (Southwest)--East of TX-6 & West of Beltway TX-8
4804701,48,0.6866451,61632.46,40500,"Galveston County (Central, South & East)--Galveston, Texas City & La Marque Cities"
4804702,48,0.8794701,103123.8,84200,Galveston County (Northwest)--League City & Friendswood City
4804801,48,0.8531489,98536.82,94000,Houston-Galveston Area Council--Brazoria County (North)--Pearland City
4804802,48,0.701635,69202.44,55000,Houston-Galveston Area Council--Brazoria County (Central)--Alvin City
4804803,48,0.6657914,67485.43,55000,Houston-Galveston Area Council--Brazoria County (Southwest)--Lake Jackson City
4804901,48,0.8748333,101706.1,77400,Fort Bend County (East)--Missouri City
4804902,48,0.9109671,117006.6,80000,Fort Bend County (Northeast)--Sugar Land & Stafford Cities
4804903,48,0.7805181,99927.88,75800,"Fort Bend County (Central)--Rosenberg City, Pecan Grove & New Territory"
4804904,48,0.9205616,110813.6,90020,"Fort Bend County (North)--Mission Bend (Southwest), Cinco Ranch & Four Corners"
4804905,48,0.8767892,126540.7,107000,Fort Bend County (West & South)
4805000,48,0.6030606,62953.01,44400,Houston-Galveston Area Council (West)
4805100,48,0.6439622,60895.67,50600,"Capital Area COG (East)--Bastrop, Caldwell, Fayette & Lee Counties"
4805201,48,0.8063974,72788.93,59500,Capital Area COG--Williamson County (North)--Georgetown (East) & Taylor Cities
4805202,48,0.8971741,84305.61,69000,Capital Area COG--Williamson County (Southeast)--Round Rock City
4805203,48,0.915106,91359.39,71600,"Williamson County (South)--Austin City (Far North), Brushy Creek & Jollyville"
4805204,48,0.9238945,101197.8,80150,Capital Area COG--Williamson County (West)--Cedar Park & Leander Cities
4805301,48,0.8735553,77662.7,67000,"Travis County (Northeast)--Pflugerville, Manor Cities & Wells Branch"
4805302,48,0.7372989,65672.28,50000,Austin City (North)
4805303,48,0.7524457,58165.82,45000,Austin City (Northeast)
4805304,48,0.6548844,54095.32,45000,Austin City (Southeast)
4805305,48,0.9108108,143997.9,100000,Austin City (Northwest)
4805306,48,0.8659677,87850.44,55000,Austin City (Central)
4805307,48,0.8364119,71989.23,57900,Austin City (South)
4805308,48,0.9209965,115699.9,92010,"Austin City (Southwest), Lost Creek & Barton Creek"
4805309,48,0.8474265,113982.7,83000,"Travis County (West, South & Outside Austin City)"
4805400,48,0.7874183,74331.67,57000,Capital Area COG (Southwest)--Hays County
4805500,48,0.6167809,69414,51500,Golden Crescent Regional Planning Commission (North) & Wilson & Karnes Counties
4805600,48,0.6989071,68762.83,53000,Golden Crescent Regional Planning Commission (Southeast)--Victoria & Calhoun Counties
4805700,48,0.6901599,73657.96,56800,Alamo Area COG (Northeast)--Guadalupe County
4805800,48,0.8308477,87514.22,73401,Alamo Area COG (Northeast)--Comal County
4805901,48,0.4475099,37035.25,27000,San Antonio City (Central)
4805902,48,0.6836141,74647.57,44700,San Antonio City (Northeast)--Inside Loop I-410
4805903,48,0.5939661,42402.49,34000,San Antonio City (Southeast)--Inside Loop I-410
4805904,48,0.5262325,46199.54,35000,San Antonio City (Northwest)--Inside Loop I-410
4805905,48,0.498328,37084.32,28000,San Antonio City (West)--Inside Loop I-410
4805906,48,0.53803,37621.46,30900,San Antonio City (Southwest)--Inside Loop I-410
4805907,48,0.6797035,59975.24,48200,Bexar County (South)--San Antonio City (Far South)
4805908,48,0.8136597,66912.63,57200,San Antonio City (West)--Between Loop TX-1604 & Loop I-410
4805909,48,0.7863517,69596.65,53200,San Antonio (Northwest) & Leon Valley Cities
4805910,48,0.7844839,63309.68,50000,San Antonio City (Northwest)--Between Loop TX-1604 & Loop I-410
4805911,48,0.8858314,80540.48,55000,"San Antonio City (North), Hollywood Park Town & Shavano Park City"
4805912,48,0.8344195,65497.13,60000,San Antonio City (Northeast)--Between Loop TX-1604 & Loop I-410
4805913,48,0.6989369,56451.2,50000,"San Antonio (Northeast), Kirby & Windcrest Cities"
4805914,48,0.8861406,106627.7,85600,Bexar County (Northwest)--San Antonio (Far Northwest) & Helotes Cities
4805915,48,0.950499,117297.6,98000,Bexar County (North)--San Antonio City (Far North) & Timberwood Park
4805916,48,0.8492579,73535.5,61300,"Bexar County (Northeast)--San Antonio (Northeast), Universal City & Converse Cities"
4806000,48,0.7588468,75343.84,48800,Alamo Area COG (Northwest) & Blanco County
4806100,48,0.6274569,65021.53,56000,Alamo Area COG (Southwest)
4806200,48,0.5672145,48187.83,35100,Middle Rio Grande Development Council
4806301,48,0.4242814,42959.97,30800,South Texas Development Council (North)--Webb County--Laredo City (Central)
4806302,48,0.6382504,63778.76,50000,South Texas Development Council--Webb County (North & East)--Laredo City (Outer)
4806400,48,0.4749945,45052.8,31500,South Texas Development Council (South) & Coastal Bend COG (West)
4806500,48,0.6864898,63966.59,43300,Coastal Bend COG (Northeast)
4806601,48,0.7631093,70630.34,61000,Coastal Bend COG--Nueces County--Corpus Christi City (Outer)
4806602,48,0.5867726,46963.14,34700,Coastal Bend COG--Nueces County (Central)--Corpus Christi City (North Central)
4806603,48,0.7784532,74590.92,57600,Coastal Bend COG--Nueces County (Central)--Corpus Christi City (South Central)
4806701,48,0.5431814,54982.84,39000,Cameron County (East)--Brownsville City (North)
4806702,48,0.491839,48996,30200,Cameron County (West)--Harlingen & San Benito Cities
4806703,48,0.5826741,42768.35,30000,Cameron County (South)--Brownsville City (Central)
4806801,48,0.4135032,41156.73,32000,Hidalgo County (Southeast)--Weslaco & Mercedes Cities
4806802,48,0.4546035,36841.34,23800,Hidalgo County (East)--Alamo & Donna Cities
4806803,48,0.5079184,51559.6,42300,"Hidalgo County (South Central)--Pharr, San Juan & Hidalgo Cities"
4806804,48,0.6832337,54628.85,39000,Hidalgo County (North Central)--Edinburg City
4806805,48,0.7262344,61847.36,41000,Hidalgo County (Central)--McAllen City
4806806,48,0.6540556,53953.89,39000,Hidalgo County (Southwest)--Mission City
4806807,48,0.3403794,40827.94,27200,Hidalgo County (North & West)
